cik,years_present,years_present_count,year_2016_present,year_2017_present,year_2018_present,year_2019_present,year_2020_present,year_2021_present,year_2022_present,year_2023_present,year_2024_present,year_2025_present
0001867072,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001867096,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001867287,2023,1,False,False,False,False,False,False,False,True,False,False
0001867757,"2022,2023",2,False,False,False,False,False,False,True,True,False,False
0001867949,2025,1,False,False,False,False,False,False,False,False,False,True
0001868159,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001868269,2024,1,False,False,False,False,False,False,False,False,True,False
0001868275,"2022,2024,2025",3,False,False,False,False,False,False,True,False,True,True
0001868279,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001868419,2025,1,False,False,False,False,False,False,False,False,False,True
0001868516,2025,1,False,False,False,False,False,False,False,False,False,True
0001868573,2024,1,False,False,False,False,False,False,False,False,True,False
0001868640,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001868726,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001868778,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001868878,2025,1,False,False,False,False,False,False,False,False,False,True
0001868941,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001869141,"2022,2023",2,False,False,False,False,False,False,True,True,False,False
0001869198,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001869453,2025,1,False,False,False,False,False,False,False,False,False,True
0001869601,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001869699,2025,1,False,False,False,False,False,False,False,False,False,True
0001869974,"2022,2025",2,False,False,False,False,False,False,True,False,False,True
0001870144,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001870267,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001870404,2025,1,False,False,False,False,False,False,False,False,False,True
0001870471,2022,1,False,False,False,False,False,False,True,False,False,False
0001870600,2025,1,False,False,False,False,False,False,False,False,False,True
0001870925,"2022,2023",2,False,False,False,False,False,False,True,True,False,False
0001870997,2022,1,False,False,False,False,False,False,True,False,False,False
0001871509,2025,1,False,False,False,False,False,False,False,False,False,True
0001871630,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001871638,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001872347,"2023,2025",2,False,False,False,False,False,False,False,True,False,True
0001872356,2023,1,False,False,False,False,False,False,False,True,False,False
0001872371,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001872789,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001873324,"2022,2023",2,False,False,False,False,False,False,True,True,False,False
0001873441,"2022,2023,2024",3,False,False,False,False,False,False,True,True,True,False
0001873722,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001874097,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001874178,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001874315,2025,1,False,False,False,False,False,False,False,False,False,True
0001874875,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001874944,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001875493,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001876255,2025,1,False,False,False,False,False,False,False,False,False,True
0001876588,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001876714,"2022,2023",2,False,False,False,False,False,False,True,True,False,False
0001877461,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001877939,2023,1,False,False,False,False,False,False,False,True,False,False
0001878848,2025,1,False,False,False,False,False,False,False,False,False,True
0001878897,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001879001,2025,1,False,False,False,False,False,False,False,False,False,True
0001879016,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001879293,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001879373,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001879403,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001879726,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001879814,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001879848,2025,1,False,False,False,False,False,False,False,False,False,True
0001880187,2025,1,False,False,False,False,False,False,False,False,False,True
0001880431,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001880438,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001880613,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001880661,"2022,2024,2025",3,False,False,False,False,False,False,True,False,True,True
0001881326,2025,1,False,False,False,False,False,False,False,False,False,True
0001881462,"2022,2023,2024",3,False,False,False,False,False,False,True,True,True,False
0001881487,"2023,2025",2,False,False,False,False,False,False,False,True,False,True
0001881741,2023,1,False,False,False,False,False,False,False,True,False,False
0001882078,"2022,2023",2,False,False,False,False,False,False,True,True,False,False
0001882198,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001882781,2025,1,False,False,False,False,False,False,False,False,False,True
0001882850,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001883085,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001883246,2025,1,False,False,False,False,False,False,False,False,False,True
0001883313,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001883685,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001883788,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001883835,2025,1,False,False,False,False,False,False,False,False,False,True
0001883962,"2022,2023",2,False,False,False,False,False,False,True,True,False,False
0001883983,"2022,2023,2024",3,False,False,False,False,False,False,True,True,True,False
0001883984,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001884046,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001884164,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001884697,2022,1,False,False,False,False,False,False,True,False,False,False
0001885461,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001885522,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001885849,"2022,2023,2024",3,False,False,False,False,False,False,True,True,True,False
0001885855,2025,1,False,False,False,False,False,False,False,False,False,True
0001885968,2025,1,False,False,False,False,False,False,False,False,False,True
0001886268,2023,1,False,False,False,False,False,False,False,True,False,False
0001886362,"2023,2024",2,False,False,False,False,False,False,False,True,True,False
0001886799,2024,1,False,False,False,False,False,False,False,False,True,False
0001886894,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001887944,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001888447,2025,1,False,False,False,False,False,False,False,False,False,True
0001888654,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001888734,2022,1,False,False,False,False,False,False,True,False,False,False
0001888886,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001889106,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001889123,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001889297,2025,1,False,False,False,False,False,False,False,False,False,True
0001889450,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001889539,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001889668,2025,1,False,False,False,False,False,False,False,False,False,True
0001889956,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001890702,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001891101,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001891818,2025,1,False,False,False,False,False,False,False,False,False,True
0001892292,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001892322,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001892492,2023,1,False,False,False,False,False,False,False,True,False,False
0001892747,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001892922,"2023,2024",2,False,False,False,False,False,False,False,True,True,False
0001893219,"2022,2023,2024",3,False,False,False,False,False,False,True,True,True,False
0001893311,"2023,2024",2,False,False,False,False,False,False,False,True,True,False
0001894057,2022,1,False,False,False,False,False,False,True,False,False,False
