cik,years_present,annual_filing_count,year_2021_present,year_2022_present,year_2023_present,year_2024_present,years_present_count
0001276531,"2021,2022,2023,2024",6,True,True,True,True,4
0001277250,"2022,2023",2,False,True,True,False,2
0001277902,"2021,2022,2023,2024",4,True,True,True,True,4
0001277998,"2021,2022,2023",3,True,True,True,False,3
0001278021,"2021,2022,2023,2024",4,True,True,True,True,4
0001278027,"2021,2022,2023,2024",4,True,True,True,True,4
0001278680,"2021,2022,2023,2024",4,True,True,True,True,4
0001278752,"2021,2022,2024",3,True,True,False,True,3
0001279620,"2021,2022,2023,2024",4,True,True,True,True,4
0001279695,"2021,2022,2023,2024",4,True,True,True,True,4
0001279704,"2021,2022,2023,2024",8,True,True,True,True,4
0001279715,"2021,2022,2023,2024",8,True,True,True,True,4
0001280058,"2021,2022,2023,2024",4,True,True,True,True,4
0001280263,"2021,2022,2023,2024",4,True,True,True,True,4
0001280396,"2021,2022",3,True,True,False,False,2
0001280452,"2021,2022,2023,2024",4,True,True,True,True,4
0001280600,2021,1,True,False,False,False,1
0001280776,"2021,2022,2023,2024",4,True,True,True,True,4
0001280784,"2021,2022,2023,2024",4,True,True,True,True,4
0001281761,"2021,2022,2023,2024",4,True,True,True,True,4
0001281845,"2021,2022,2023,2024",9,True,True,True,True,4
0001281895,"2021,2022,2023,2024",4,True,True,True,True,4
0001281984,"2021,2022,2023",4,True,True,True,False,3
0001282224,"2021,2022,2023,2024",7,True,True,True,True,4
0001282631,"2021,2022,2023,2024",4,True,True,True,True,4
0001282637,"2021,2022,2023,2024",4,True,True,True,True,4
0001282648,"2021,2022,2023,2024",6,True,True,True,True,4
0001282663,"2021,2022,2023,2024",4,True,True,True,True,4
0001282977,"2021,2022,2023",3,True,True,True,False,3
0001282980,"2021,2022,2023,2024",5,True,True,True,True,4
0001283140,"2021,2022,2023",3,True,True,True,False,3
0001283337,"2021,2022,2023,2024",4,True,True,True,True,4
0001283450,"2021,2022,2023,2024",4,True,True,True,True,4
0001283464,"2021,2022,2023,2024",4,True,True,True,True,4
0001283602,"2021,2022",2,True,True,False,False,2
0001283630,"2021,2022",2,True,True,False,False,2
0001283699,"2021,2022,2023,2024",4,True,True,True,True,4
0001283789,2023,1,False,False,True,False,1
0001284143,"2021,2022,2023,2024",4,True,True,True,True,4
0001284196,2021,1,True,False,False,False,1
0001284450,2021,1,True,False,False,False,1
0001284454,"2021,2022,2023,2024",4,True,True,True,True,4
0001284812,"2021,2022,2023,2024",4,True,True,True,True,4
0001285543,"2021,2022,2023",6,True,True,True,False,3
0001285550,"2021,2022,2023,2024",4,True,True,True,True,4
0001285785,"2021,2022,2023,2024",4,True,True,True,True,4
0001285819,"2021,2022,2023,2024",5,True,True,True,True,4
0001286043,"2021,2022,2023,2024",4,True,True,True,True,4
0001286139,"2022,2023,2024",3,False,True,True,True,3
0001286225,2021,2,True,False,False,False,1
0001286405,"2021,2022,2023,2024",4,True,True,True,True,4
0001286459,"2021,2022,2024",4,True,True,False,True,3
0001286613,"2021,2022,2023,2024",4,True,True,True,True,4
0001286648,"2022,2023",2,False,True,True,False,2
0001286681,"2021,2022,2023,2024",4,True,True,True,True,4
0001286964,2021,1,True,False,False,False,1
0001287032,"2021,2022,2023,2024",6,True,True,True,True,4
0001287098,"2022,2023,2024",4,False,True,True,True,3
0001287213,"2021,2022,2023,2024",4,True,True,True,True,4
0001287750,"2021,2022,2023,2024",7,True,True,True,True,4
0001287808,"2021,2022",3,True,True,False,False,2
0001287865,"2021,2022,2023,2024",5,True,True,True,True,4
0001288359,2021,1,True,False,False,False,1
0001288403,"2021,2022,2023,2024",4,True,True,True,True,4
0001288469,"2021,2022,2023,2024",4,True,True,True,True,4
0001288750,"2021,2022,2023,2024",7,True,True,True,True,4
0001288847,"2021,2022,2023,2024",4,True,True,True,True,4
0001288855,"2021,2022,2023,2024",5,True,True,True,True,4
0001289237,"2021,2022,2023,2024",4,True,True,True,True,4
0001289308,"2021,2022,2023,2024",4,True,True,True,True,4
0001289340,"2021,2022,2023,2024",4,True,True,True,True,4
0001289419,"2021,2022,2023,2024",4,True,True,True,True,4
0001289460,"2021,2022,2023,2024",4,True,True,True,True,4
0001289490,"2021,2022,2023,2024",4,True,True,True,True,4
0001289636,"2021,2022,2023,2024",4,True,True,True,True,4
0001289790,2021,1,True,False,False,False,1
0001289848,"2021,2022,2023,2024",4,True,True,True,True,4
0001289850,"2021,2022,2023,2024",4,True,True,True,True,4
0001289945,"2021,2022,2023,2024",5,True,True,True,True,4
0001290098,"2021,2022,2023",3,True,True,True,False,3
0001290149,"2021,2022",3,True,True,False,False,2
0001290476,"2021,2022,2023,2024",4,True,True,True,True,4
0001290658,"2021,2022,2023,2024",4,True,True,True,True,4
0001290677,"2021,2022,2023,2024",4,True,True,True,True,4
0001290900,"2021,2022,2023,2024",4,True,True,True,True,4
0001292519,"2021,2022,2023",3,True,True,True,False,3
0001293234,"2021,2022,2023,2024",4,True,True,True,True,4
0001293282,"2021,2022,2023,2024",4,True,True,True,True,4
0001293310,"2021,2022,2023",4,True,True,True,False,3
0001293818,"2021,2022,2023,2024",4,True,True,True,True,4
0001293971,"2021,2022,2023,2024",4,True,True,True,True,4
0001294133,"2021,2022,2023,2024",4,True,True,True,True,4
0001294808,"2021,2022,2023,2024",4,True,True,True,True,4
0001295401,"2021,2022,2023,2024",4,True,True,True,True,4
0001295514,"2022,2023,2024",5,False,True,True,True,3
0001295810,"2021,2022,2023,2024",4,True,True,True,True,4
0001295947,"2021,2022,2023,2024",4,True,True,True,True,4
0001295961,"2021,2022",6,True,True,False,False,2
0001296435,"2021,2022",2,True,True,False,False,2
0001296445,"2021,2022,2023,2024",4,True,True,True,True,4
0001296884,"2021,2022,2023,2024",4,True,True,True,True,4
0001297184,"2021,2022,2023,2024",4,True,True,True,True,4
0001297341,"2021,2022,2023,2024",4,True,True,True,True,4
0001297937,"2021,2022,2023,2024",4,True,True,True,True,4
0001297989,"2021,2022,2023,2024",4,True,True,True,True,4
0001297996,"2021,2022,2023,2024",4,True,True,True,True,4
0001298675,"2021,2022,2023,2024",4,True,True,True,True,4
0001298946,"2021,2022,2023,2024",4,True,True,True,True,4
0001299130,"2021,2022,2023,2024",4,True,True,True,True,4
0001299709,"2021,2022,2023,2024",4,True,True,True,True,4
0001299969,"2021,2022,2023,2024",5,True,True,True,True,4
0001300485,"2021,2022,2023,2024",4,True,True,True,True,4
0001300514,"2021,2022,2023,2024",4,True,True,True,True,4
0001300524,"2021,2022,2023",3,True,True,True,False,3
0001300699,"2021,2022,2023",4,True,True,True,False,3
0001300734,"2021,2022,2023,2024",5,True,True,True,True,4
0001300781,"2022,2023,2024",3,False,True,True,True,3
0001300938,"2021,2022,2023",5,True,True,True,False,3
0001301236,"2021,2022,2023,2024",4,True,True,True,True,4
0001301787,"2021,2022,2023,2024",4,True,True,True,True,4
0001301838,2021,2,True,False,False,False,1
0001301991,"2021,2022,2023,2024",9,True,True,True,True,4
0001302028,"2021,2022,2023,2024",4,True,True,True,True,4
0001302215,"2021,2022,2023,2024",4,True,True,True,True,4
0001302350,2021,1,True,False,False,False,1
0001302387,2024,1,False,False,False,True,1
0001303313,"2021,2022,2023",4,True,True,True,False,3
0001303942,"2021,2022,2023,2024",5,True,True,True,True,4
0001304161,"2021,2022,2023,2024",8,True,True,True,True,4
0001304280,"2021,2022,2023,2024",8,True,True,True,True,4
0001304409,"2021,2022,2023,2024",5,True,True,True,True,4
0001304421,"2021,2022,2023,2024",4,True,True,True,True,4
0001304464,"2021,2022,2023",3,True,True,True,False,3
0001304492,"2021,2022,2023,2024",4,True,True,True,True,4
0001304730,2021,1,True,False,False,False,1
0001304741,"2021,2022",5,True,True,False,False,2
0001305168,"2021,2022,2023,2024",4,True,True,True,True,4
0001305253,"2021,2022,2023,2024",5,True,True,True,True,4
0001305323,"2021,2022",2,True,True,False,False,2
0001305773,"2021,2022,2023",4,True,True,True,False,3
0001306830,"2021,2022,2023,2024",4,True,True,True,True,4
0001307579,"2021,2022,2023,2024",6,True,True,True,True,4
0001307624,"2021,2022,2023",3,True,True,True,False,3
0001307748,"2021,2022,2023,2024",4,True,True,True,True,4
0001307954,"2021,2022,2023,2024",4,True,True,True,True,4
0001308027,"2021,2022,2023,2024",4,True,True,True,True,4
0001308208,"2021,2022,2023,2024",4,True,True,True,True,4
0001308547,"2021,2022,2023,2024",4,True,True,True,True,4
0001308569,"2021,2022",2,True,True,False,False,2
0001308606,"2021,2022,2023",3,True,True,True,False,3
0001309057,"2021,2022,2023",5,True,True,True,False,3
0001309082,"2021,2022,2023,2024",8,True,True,True,True,4
0001309108,"2021,2022,2023,2024",4,True,True,True,True,4
0001309251,"2021,2022",2,True,True,False,False,2
0001309402,"2021,2022,2023,2024",4,True,True,True,True,4
0001310114,"2021,2022",2,True,True,False,False,2
0001310383,"2021,2022,2023,2024",5,True,True,True,True,4
0001310488,"2021,2022,2023,2024",4,True,True,True,True,4
0001310527,"2021,2022,2023,2024",4,True,True,True,True,4
0001310630,"2021,2022,2023,2024",5,True,True,True,True,4
0001311370,"2021,2022,2023,2024",4,True,True,True,True,4
0001311673,"2021,2022,2023,2024",4,True,True,True,True,4
0001312109,"2021,2022",2,True,True,False,False,2
0001313275,"2021,2022,2023,2024",4,True,True,True,True,4
0001313536,"2021,2022,2023,2024",4,True,True,True,True,4
0001314052,"2021,2022,2023,2024",5,True,True,True,True,4
0001314102,"2021,2022,2023,2024",5,True,True,True,True,4
0001314152,"2021,2022,2023,2024",4,True,True,True,True,4
0001314196,"2021,2022,2023,2024",4,True,True,True,True,4
0001314727,"2021,2022,2023,2024",4,True,True,True,True,4
0001314772,"2021,2022",3,True,True,False,False,2
0001315061,"2021,2022,2023,2024",4,True,True,True,True,4
0001315098,"2022,2023,2024",3,False,True,True,True,3
0001315257,"2021,2022,2023,2024",4,True,True,True,True,4
0001315399,"2021,2022,2023,2024",4,True,True,True,True,4
0001316517,"2021,2022,2023,2024",5,True,True,True,True,4
0001316835,"2021,2022,2023,2024",5,True,True,True,True,4
0001316944,"2021,2022,2023,2024",4,True,True,True,True,4
0001317630,"2021,2022,2023,2024",4,True,True,True,True,4
0001317833,"2021,2022,2023",3,True,True,True,False,3
0001317839,2021,1,True,False,False,False,1
0001317880,2023,1,False,False,True,False,1
0001317945,"2021,2022,2023,2024",4,True,True,True,True,4
0001318008,"2021,2022,2023,2024",4,True,True,True,True,4
0001318084,2021,1,True,False,False,False,1
0001318220,"2021,2022,2023,2024",4,True,True,True,True,4
0001318268,"2021,2022,2024",4,True,True,False,True,3
0001318482,"2021,2022",2,True,True,False,False,2
0001318484,"2021,2022,2023,2024",4,True,True,True,True,4
0001318568,"2021,2022,2023,2024",4,True,True,True,True,4
0001318605,"2021,2022,2023,2024",6,True,True,True,True,4
0001318641,"2021,2022",2,True,True,False,False,2
0001318742,"2021,2022,2023,2024",4,True,True,True,True,4
0001319161,"2021,2022,2023,2024",4,True,True,True,True,4
0001319229,"2021,2022,2023,2024",4,True,True,True,True,4
0001319643,"2021,2022,2023,2024",4,True,True,True,True,4
0001319947,"2021,2022,2023,2024",4,True,True,True,True,4
0001320350,"2021,2022,2023,2024",4,True,True,True,True,4
0001320414,"2021,2022,2023,2024",4,True,True,True,True,4
0001320461,"2021,2022,2023,2024",4,True,True,True,True,4
0001320695,"2021,2022,2023,2024",4,True,True,True,True,4
0001320760,"2021,2022,2023,2024",4,True,True,True,True,4
0001320854,"2021,2022,2023,2024",4,True,True,True,True,4
0001321517,"2023,2024",3,False,False,True,True,2
0001321646,"2021,2022",2,True,True,False,False,2
0001321655,"2021,2022,2023,2024",4,True,True,True,True,4
0001321732,"2021,2022,2023,2024",4,True,True,True,True,4
0001321741,"2021,2022,2023,2024",4,True,True,True,True,4
0001321828,"2021,2022,2023,2024",4,True,True,True,True,4
0001321834,"2021,2022,2023,2024",4,True,True,True,True,4
0001322439,"2021,2022,2023,2024",5,True,True,True,True,4
0001322505,"2021,2022",2,True,True,False,False,2
0001323468,"2021,2022,2023,2024",4,True,True,True,True,4
0001323648,2021,1,True,False,False,False,1
0001323885,"2021,2022,2023,2024",4,True,True,True,True,4
0001324272,"2021,2022,2023",4,True,True,True,False,3
0001324404,"2021,2022,2023,2024",4,True,True,True,True,4
0001324424,"2021,2022,2023,2024",4,True,True,True,True,4
0001324736,"2022,2023",2,False,True,True,False,2
0001324759,"2022,2023,2024",3,False,True,True,True,3
0001324948,"2021,2022,2023,2024",5,True,True,True,True,4
0001325618,"2021,2022,2023,2024",4,True,True,True,True,4
0001325670,"2021,2022,2023,2024",5,True,True,True,True,4
0001325676,"2021,2022,2023,2024",4,True,True,True,True,4
0001325702,"2021,2022,2023,2024",5,True,True,True,True,4
0001325814,"2021,2022,2023,2024",4,True,True,True,True,4
0001325878,"2021,2022,2023,2024",5,True,True,True,True,4
0001325879,"2021,2022",2,True,True,False,False,2
0001325964,"2021,2022,2023,2024",4,True,True,True,True,4
0001326003,"2021,2022,2023,2024",4,True,True,True,True,4
0001326089,2021,1,True,False,False,False,1
0001326110,"2021,2022,2023,2024",4,True,True,True,True,4
0001326141,"2021,2022,2023,2024",4,True,True,True,True,4
0001326160,"2021,2022,2023,2024",4,True,True,True,True,4
0001326190,"2021,2022,2023,2024",4,True,True,True,True,4
0001326200,"2021,2022,2023,2024",4,True,True,True,True,4
0001326205,"2021,2022,2023,2024",4,True,True,True,True,4
0001326321,"2021,2022,2023",3,True,True,True,False,3
0001326380,"2021,2022,2023,2024",5,True,True,True,True,4
0001326706,"2021,2022,2023,2024",7,True,True,True,True,4
0001326732,"2021,2022,2023,2024",4,True,True,True,True,4
0001326771,"2021,2022,2023,2024",4,True,True,True,True,4
0001326801,"2021,2022,2023,2024",4,True,True,True,True,4
0001327068,"2021,2022,2023,2024",4,True,True,True,True,4
0001327273,"2021,2022,2023,2024",4,True,True,True,True,4
0001327318,"2021,2022,2023,2024",4,True,True,True,True,4
0001327567,"2021,2022,2023,2024",4,True,True,True,True,4
0001327607,"2021,2022,2023,2024",4,True,True,True,True,4
0001327688,"2021,2022,2023,2024",4,True,True,True,True,4
0001327811,"2021,2022,2023,2024",4,True,True,True,True,4
0001327978,"2021,2022,2023,2024",5,True,True,True,True,4
0001328143,2021,1,True,False,False,False,1
0001328237,"2021,2022,2023,2024",4,True,True,True,True,4
0001328581,"2021,2022,2023,2024",4,True,True,True,True,4
0001328598,"2021,2022,2023,2024",4,True,True,True,True,4
0001328792,"2021,2022,2023,2024",4,True,True,True,True,4
0001328989,"2021,2022,2023,2024",4,True,True,True,True,4
0001329606,"2021,2022,2023,2024",7,True,True,True,True,4
0001329842,"2021,2022,2023,2024",5,True,True,True,True,4
0001330399,"2021,2022,2023,2024",4,True,True,True,True,4
0001330568,"2021,2022,2023,2024",4,True,True,True,True,4
0001331421,"2023,2024",3,False,False,True,True,2
0001331451,"2021,2022,2023,2024",4,True,True,True,True,4
0001331463,"2021,2022,2023,2024",4,True,True,True,True,4
0001331465,"2021,2022,2023,2024",5,True,True,True,True,4
0001331520,"2021,2022,2023,2024",4,True,True,True,True,4
0001331612,"2021,2022,2023,2024",7,True,True,True,True,4
0001331754,"2021,2022,2023,2024",4,True,True,True,True,4
0001331757,"2021,2022,2023,2024",4,True,True,True,True,4
0001331875,"2021,2022,2023,2024",5,True,True,True,True,4
0001332174,"2021,2022,2023,2024",4,True,True,True,True,4
0001332349,"2021,2022,2023,2024",4,True,True,True,True,4
0001332551,"2021,2022,2023,2024",4,True,True,True,True,4
0001333274,"2021,2022,2023,2024",4,True,True,True,True,4
0001333493,"2021,2022,2023,2024",5,True,True,True,True,4
0001333822,"2021,2022,2023,2024",4,True,True,True,True,4
0001333835,"2021,2022,2023",3,True,True,True,False,3
0001333986,"2021,2022,2023,2024",4,True,True,True,True,4
0001334036,"2021,2022,2023,2024",4,True,True,True,True,4
0001334325,"2021,2022,2023,2024",4,True,True,True,True,4
0001334740,2021,2,True,False,False,False,1
0001334933,"2021,2022,2023,2024",6,True,True,True,True,4
0001334978,"2021,2022,2023,2024",4,True,True,True,True,4
0001335105,"2021,2022,2023,2024",4,True,True,True,True,4
0001335112,"2021,2022,2023,2024",5,True,True,True,True,4
0001335258,"2021,2022,2023,2024",4,True,True,True,True,4
0001336047,"2021,2022,2023,2024",4,True,True,True,True,4
0001336917,"2021,2022,2023,2024",4,True,True,True,True,4
0001336920,"2021,2022,2023,2024",4,True,True,True,True,4
0001337013,"2021,2022,2023,2024",4,True,True,True,True,4
0001337068,"2021,2022,2023,2024",4,True,True,True,True,4
0001337298,"2021,2022,2023,2024",5,True,True,True,True,4
0001337553,"2021,2022",2,True,True,False,False,2
0001337619,"2021,2022,2023,2024",4,True,True,True,True,4
0001338065,"2021,2022,2023",3,True,True,True,False,3
0001338474,"2021,2022,2023,2024",4,True,True,True,True,4
0001338749,"2021,2022,2023,2024",4,True,True,True,True,4
0001338929,"2021,2022,2023,2024",6,True,True,True,True,4
0001339005,"2022,2023,2024",6,False,True,True,True,3
0001339469,2021,1,True,False,False,False,1
0001339605,"2021,2022,2023,2024",4,True,True,True,True,4
0001339688,"2023,2024",4,False,False,True,True,2
0001339920,"2021,2022,2023,2024",4,True,True,True,True,4
0001339970,"2021,2022,2023,2024",4,True,True,True,True,4
0001340122,"2021,2022,2023,2024",4,True,True,True,True,4
0001340476,"2021,2022,2023,2024",4,True,True,True,True,4
0001340652,"2021,2022",2,True,True,False,False,2
0001340909,"2021,2022,2023,2024",4,True,True,True,True,4
0001341141,"2021,2022",2,True,True,False,False,2
0001341235,"2021,2022,2023,2024",5,True,True,True,True,4
0001341317,"2021,2022,2023,2024",4,True,True,True,True,4
0001341318,"2021,2022,2023,2024",4,True,True,True,True,4
0001341439,"2021,2022,2023,2024",4,True,True,True,True,4
0001341726,"2021,2022",2,True,True,False,False,2
0001341766,"2021,2022,2023,2024",6,True,True,True,True,4
0001342219,"2021,2022,2023,2024",5,True,True,True,True,4
0001342423,"2021,2022,2023,2024",5,True,True,True,True,4
0001342792,"2021,2022",2,True,True,False,False,2
0001342916,2024,1,False,False,False,True,1
0001342936,"2021,2022,2023,2024",6,True,True,True,True,4
0001342958,"2021,2022,2023,2024",5,True,True,True,True,4
0001343009,"2021,2022,2023,2024",4,True,True,True,True,4
0001343465,"2021,2022,2023",3,True,True,True,False,3
0001343491,"2021,2022,2023,2024",4,True,True,True,True,4
0001345016,"2021,2022,2023,2024",4,True,True,True,True,4
0001345122,"2021,2022,2023,2024",4,True,True,True,True,4
0001345126,"2021,2022,2023,2024",4,True,True,True,True,4
0001345865,2023,1,False,False,True,False,1
0001346022,"2021,2022,2023,2024",6,True,True,True,True,4
